scene_id,frame_id,scene_description,qa_category,question,answer,cam_front,question_length,answer_length
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,"Identify all the traffic elements in the front view, categorize them, determine their status, and predict the bounding box around each one. The output should be a list formatted as (c, s, x1, y1, x2, y2), where c represents the category, s denotes the status, and x1, y1, x2, y2 are the offsets of the top-left and bottom-right corners of the box relative to the center point.","There are many traffic elements in the front view. The information of these traffic elements is as follows: [(traffic light, unknown, 1388.67, 404.5, 1416.79, 444.85), (traffic light, unknown, 1420.53, 405.04, 1441.0, 444.1), (traffic light, unknown, 1332.59, 403.21, 1364.32, 449.16), (traffic light, red, 1104.73, 430.06, 1114.02, 449.29), (traffic light, unknown, 1248.27, 409.43, 1260.88, 436.63), (traffic light, unknown, 1224.48, 409.13, 1237.94, 444.48), (traffic light, red, 1019.72, 432.13, 1025.95, 449.13), (traffic light, unknown, 894.59, 363.08, 913.09, 410.02), (traffic light, red, 746.8, 426.13, 753.74, 448.79), (traffic light, red, 661.25, 364.55, 689.01, 373.77), (traffic light, red, 455.67, 431.7, 463.98, 449.11), (traffic light, unknown, 1144.38, 335.32, 1166.51, 349.1), (traffic light, unknown, 465.64, 430.43, 473.32, 449.02), (traffic light, unknown, 553.13, 433.37, 565.46, 450.54), (traffic light, unknown, 1057.03, 210.4, 1121.88, 236.94), (traffic light, unknown, 245.12, 363.78, 272.54, 408.44), (traffic light, red, 224.69, 361.46, 243.81, 408.34), (traffic light, unknown, 176.09, 389.88, 193.24, 426.23), (traffic light, unknown, 305.88, 391.35, 321.12, 430.11), (traffic light, unknown, 253.83, 276.69, 272.58, 291.36), (road sign, go straight, 1.32, 642.97, 370.97, 825.53), (road sign, turn right, 769.18, 647.13, 882.13, 839.28)].",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,67,174
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,What are the important objects in the current scene? Those objects will be considered for the future reasoning and driving decision.,"There is a white sedan to the front of the ego vehicle, a white van to the front of the ego vehicle, a black sedan to the front of the ego vehicle, and a no entry to the front of the ego vehicle. The IDs of these objects are <c1,CAM_FRONT,1321.7,495.0>, <c2,CAM_FRONT,629.2,475.0>, <c3,CAM_FRONT,769.2,485.0>, and <c4,CAM_FRONT,688.8,371.7>.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,21,54
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,"What is the observed status of object <c1,CAM_FRONT,1321.7,495.0>?",Moving.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,8,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,"What is the moving status of object <c1,CAM_FRONT,1321.7,495.0>?",Going ahead.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,8,2
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,"What is the observed status of object <c2,CAM_FRONT,629.2,475.0>?",Moving.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,8,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,"What is the moving status of object <c2,CAM_FRONT,629.2,475.0>?",Going ahead.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,8,2
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,"What is the observed status of object <c3,CAM_FRONT,769.2,485.0>?",Moving.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,8,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,"What is the moving status of object <c3,CAM_FRONT,769.2,485.0>?",Going ahead.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,8,2
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,"What is the visual description of <c1,CAM_FRONT,1321.7,495.0>?",White sedan.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,7,2
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,"What is the visual description of <c2,CAM_FRONT,629.2,475.0>?",White van.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,7,2
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,"What is the visual description of <c3,CAM_FRONT,769.2,485.0>?",Black sedan.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,7,2
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,"What is the visual description of <c4,CAM_FRONT,688.8,371.7>?",No entry.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,7,2
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Is <c1,CAM_FRONT,1321.7,495.0> a traffic sign or a road barrier?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,9,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Which object is most likely to be occluded by <c1,CAM_FRONT,1321.7,495.0>? Would this object affect the ego vehicle? Based on this object, what action of the ego vehicle is dangerous?","None, no, none.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,29,3
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Would <c1,CAM_FRONT,1321.7,495.0> be in the moving direction of the ego vehicle?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,11,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What is the future state of <c1,CAM_FRONT,1321.7,495.0>?",Keep going straight.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,7,3
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Is <c2,CAM_FRONT,629.2,475.0> a traffic sign or a road barrier?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,9,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Which object is most likely to be occluded by <c2,CAM_FRONT,629.2,475.0>? Would this object affect the ego vehicle? Based on this object, what action of the ego vehicle is dangerous?","None, no, none.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,29,3
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Would <c2,CAM_FRONT,629.2,475.0> be in the moving direction of the ego vehicle?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,11,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What is the future state of <c2,CAM_FRONT,629.2,475.0>?",Keep going straight.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,7,3
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Is <c3,CAM_FRONT,769.2,485.0> a traffic sign or a road barrier?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,9,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Which object is most likely to be occluded by <c3,CAM_FRONT,769.2,485.0>? Would this object affect the ego vehicle? Based on this object, what action of the ego vehicle is dangerous?","None, no, none.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,29,3
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Would <c3,CAM_FRONT,769.2,485.0> be in the moving direction of the ego vehicle?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,11,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What is the future state of <c3,CAM_FRONT,769.2,485.0>?",Keep going straight.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,7,3
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Is <c4,CAM_FRONT,688.8,371.7> a traffic sign or a road barrier?",Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,9,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Would <c4,CAM_FRONT,688.8,371.7> be in the moving direction of the ego vehicle?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,11,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What does <c4,CAM_FRONT,688.8,371.7> mean?",No entry.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,4,2
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"In this scenario, what object is most likely to consider <c4,CAM_FRONT,688.8,371.7>?",The ego vehicle.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,11,3
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,What object should the ego vehicle notice first when the ego vehicle is getting to the next possible location? What is the state of the object that is first noticed by the ego vehicle and what action should the ego vehicle take? What object should the ego vehicle notice second when the ego vehicle is getting to the next possible location? What is the state of the object perceived by the ego vehicle as second and what action should the ego vehicle take? What object should the ego vehicle notice third? What is the state of the object perceived by the ego vehicle as third and what action should the ego vehicle take?,"Firstly, notice that <c2,CAM_FRONT,629.2,475.0>. The object is going ahead, so the ego vehicle should decelerate gradually until it comes to a stop. Secondly, notice that <c3,CAM_FRONT,769.2,485.0>. The object is going ahead, so the ego vehicle should decelerate gradually until it comes to a stop. Thirdly, notice that <c4,CAM_FRONT,688.8,371.7>. The object is a traffic sign, so the ego vehicle should decelerate gradually until it comes to a stop.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,113,67
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Are <c4,CAM_FRONT,688.8,371.7> and <c1,CAM_FRONT,1321.7,495.0> traffic signs?",Only one of the boxes is a traffic sign.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,6,9
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Will <c4,CAM_FRONT,688.8,371.7> be in the moving direction of <c1,CAM_FRONT,1321.7,495.0>?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,9,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Would <c1,CAM_FRONT,1321.7,495.0> take <c4,CAM_FRONT,688.8,371.7> into account?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,6,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What object would consider <c4,CAM_FRONT,688.8,371.7> to be most relevant to its decision?",The ego vehicle.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,12,3
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Except for the ego vehicle, what object would consider <c4,CAM_FRONT,688.8,371.7> to be most relevant to its decision?",None.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,17,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What object would consider <c1,CAM_FRONT,1321.7,495.0> to be most relevant to its decision?",The ego vehicle.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,12,3
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Except for the ego vehicle, what object would consider <c1,CAM_FRONT,1321.7,495.0> to be most relevant to its decision?","<c3,CAM_FRONT,769.2,485.0>.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,17,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Are <c1,CAM_FRONT,1321.7,495.0> and <c2,CAM_FRONT,629.2,475.0> traffic signs?",Neither is a traffic sign.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,6,5
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Will <c1,CAM_FRONT,1321.7,495.0> be in the moving direction of <c2,CAM_FRONT,629.2,475.0>?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,9,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Will <c1,CAM_FRONT,1321.7,495.0> change its motion state based on <c2,CAM_FRONT,629.2,475.0>?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,9,1
